Date,Close/Last,Volume,Open,High,Low
10/6/2021,$207 ,29720180,$201.20 ,$207.20 ,$200.80 
10/5/2021,$204.51 ,27928170,$199.50 ,$206.48 ,$198.54 
10/4/2021,$197.32 ,34563500,$205.04 ,$205.42 ,$195.55 
10/1/2021,$207.42 ,24097800,$207.50 ,$208.59 ,$202.03 
9/30/2021,$207.16 ,22100910,$207.68 ,$210.66 ,$206.88 
9/29/2021,$205.17 ,21839360,$209.40 ,$210.17 ,$204.67 
9/28/2021,$206.99 ,34306900,$212.14 ,$214.19 ,$206.51 
9/27/2021,$216.60 ,24521510,$217.10 ,$217.99 ,$213.25 
9/24/2021,$220.81 ,21765550,$220.70 ,$221.49 ,$218.61 
9/23/2021,$224.82 ,24855490,$221.40 ,$225.35 ,$218.90 
9/22/2021,$219.41 ,26872560,$213.66 ,$219.60 ,$211.96 
9/21/2021,$212.46 ,20468810,$214.17 ,$214.25 ,$209.50 
9/20/2021,$211.13 ,34944050,$211.46 ,$214.33 ,$206.62 
9/17/2021,$219 ,29450280,$223 ,$223.21 ,$218.30 
9/16/2021,$222.42 ,15603340,$221.84 ,$222.77 ,$219.27 
9/15/2021,$223.41 ,16653800,$223.09 ,$223.67 ,$219.66 
9/14/2021,$222.42 ,19975460,$222.75 ,$224.10 ,$220.86 
9/13/2021,$221.52 ,29749990,$226.84 ,$229.64 ,$218.58 
9/10/2021,$224.78 ,24837570,$223.48 ,$226.26 ,$222.70 
9/9/2021,$221.77 ,19685600,$223.12 ,$225.38 ,$221.31 
9/8/2021,$223.39 ,25443420,$225.13 ,$226.10 ,$219.77 
9/7/2021,$226.62 ,19810720,$228.33 ,$228.99 ,$225.22 
9/3/2021,$228.43 ,28083200,$223.25 ,$229.86 ,$222 
9/2/2021,$223.96 ,18810960,$225.18 ,$225.93 ,$222.95 
9/1/2021,$224.41 ,20176700,$224.85 ,$226.97 ,$223.57 
8/31/2021,$223.85 ,25984970,$226.95 ,$226.95 ,$221.20 
8/30/2021,$226.88 ,26257990,$228.30 ,$230.43 ,$225.51 
8/27/2021,$226.36 ,30472220,$221.84 ,$227.22 ,$221.67 
8/26/2021,$220.68 ,23794040,$222 ,$223.40 ,$217.90 
8/25/2021,$222.13 ,34770100,$217.37 ,$224.70 ,$217.22 
8/24/2021,$217.93 ,29729890,$217.53 ,$219.59 ,$215.35 
8/23/2021,$219.58 ,57580660,$209.71 ,$219.97 ,$209.50 
8/20/2021,$208.16 ,67574130,$199.91 ,$208.65 ,$199.33 
8/19/2021,$197.98 ,76655480,$194.94 ,$204.95 ,$187.62 
8/18/2021,$190.40 ,28591350,$195 ,$196.34 ,$190 
8/17/2021,$194.58 ,20458490,$196.85 ,$197.70 ,$192.67 
8/16/2021,$199.50 ,21115280,$201.35 ,$202.87 ,$194.53 
8/13/2021,$201.88 ,18306290,$199.05 ,$202.14 ,$198.51 
8/12/2021,$199.05 ,15186160,$198.70 ,$200.29 ,$196.20 
8/11/2021,$196.99 ,18592480,$200.43 ,$200.49 ,$194.30 
8/10/2021,$199.36 ,17923780,$203.22 ,$204.30 ,$198.35 
8/9/2021,$202.95 ,14644310,$204.46 ,$205.08 ,$201.43 
8/6/2021,$203.66 ,17849660,$205.24 ,$205.70 ,$202.10 
8/5/2021,$206.37 ,21143540,$205 ,$207.33 ,$203.42 
8/4/2021,$202.74 ,23130940,$199.90 ,$203.18 ,$198.28 
8/3/2021,$198.15 ,30181070,$197.40 ,$202.22 ,$192.20 
8/2/2021,$197.50 ,21744400,$197 ,$199.61 ,$193.61 
7/30/2021,$194.99 ,18349750,$194.18 ,$196.30 ,$192.63 
7/29/2021,$196.62 ,19078090,$195.19 ,$198.53 ,$193.28 
7/28/2021,$195.03 ,20219120,$193.19 ,$196.46 ,$189.95 
7/27/2021,$192.08 ,24886260,$192.65 ,$196.22 ,$187.41 
7/26/2021,$192.94 ,20394320,$193.11 ,$194.42 ,$189.14 
7/23/2021,$195.58 ,19567200,$196.56 ,$197 ,$192.50 
7/22/2021,$195.94 ,32382600,$196.42 ,$198.87 ,$192.76 
7/21/2021,$194.10 ,37101740,$188.82 ,$195.27 ,$187.42 
7/20/2021,$186.12 ,43468650,$187.30 ,$188.38 ,$181.64 
7/19/2021,$187.80 ,74905880,$179.15 ,$190.42 ,$178.66 
7/16/2021,$181.61 ,68822280,$190.31 ,$191.57 ,$180.73 
7/15/2021,$189.66 ,55056440,$198.12 ,$198.47 ,$188.59 
7/14/2021,$198.42 ,38009920,$203.58 ,$204.18 ,$197.53 
7/13/2021,$202.50 ,29070632,$204.01 ,$204.61 ,$201.14 
7/12/2021,$205.13 ,32198476,$202.40 ,$205.33 ,$201.88 
7/9/2021,$200.50 ,29662268,$199.63 ,$200.80 ,$197.54 
7/8/2021,$199.03 ,50329960,$198.57 ,$201.33 ,$197.01 
7/7/2021,$203.72 ,41842720,$208.54 ,$208.75 ,$203.32 
7/6/2021,$206.99 ,44670760,$207.38 ,$208.42 ,$203.50 
7/2/2021,$204.87 ,34339668,$204.40 ,$205.05 ,$202.88 
7/1/2021,$202.12 ,48013480,$201.25 ,$204.56 ,$200.19 
6/30/2021,$200.03 ,32656616,$199.99 ,$201.63 ,$198.64 
6/29/2021,$200.27 ,36763384,$198.83 ,$200.99 ,$196.57 
6/28/2021,$199.85 ,49543640,$193.61 ,$200.79 ,$193.19 
6/25/2021,$190.31 ,27836592,$192.81 ,$193.46 ,$188.94 
6/24/2021,$192.06 ,32092240,$192.28 ,$194.20 ,$190.88 
6/23/2021,$190.57 ,33235704,$190.08 ,$191.53 ,$189.08 
6/22/2021,$188.87 ,58014560,$184.72 ,$189.64 ,$183.86 
6/21/2021,$184.27 ,67238200,$184.35 ,$185.37 ,$178.23 
6/18/2021,$186.39 ,96885440,$187.84 ,$193.75 ,$185.84 
6/17/2021,$186.57 ,80965480,$177.75 ,$188.35 ,$177.56 
6/16/2021,$178.10 ,30712260,$177.91 ,$179.55 ,$175.84 
6/15/2021,$177.89 ,24303044,$179.15 ,$180.16 ,$177.28 
6/14/2021,$180.19 ,32137428,$179.06 ,$180.40 ,$176.63 
6/11/2021,$178.25 ,41630760,$174.80 ,$179.39 ,$174.44 
6/10/2021,$174.25 ,28777044,$173.50 ,$174.92 ,$171.76 
6/9/2021,$173.58 ,38165748,$175.16 ,$175.75 ,$172.56 
6/8/2021,$174.57 ,32384676,$175.27 ,$176.22 ,$172.51 
6/7/2021,$176.19 ,57575480,$175.71 ,$178.13 ,$171.93 
6/4/2021,$175.78 ,61712040,$171.13 ,$176.61 ,$170.96 
6/3/2021,$169.70 ,58000680,$167.01 ,$172.59 ,$165.83 
6/2/2021,$167.78 ,59416760,$162.52 ,$169.19 ,$162.36 
6/1/2021,$162.65 ,47280320,$162.70 ,$163.88 ,$159.03 
5/28/2021,$162.45 ,64453560,$155.01 ,$162.77 ,$155.01 
5/27/2021,$154.88 ,58147520,$157.00 ,$157.50 ,$154.60 
5/26/2021,$157 ,37043864,$157.34 ,$157.94 ,$155.86 
5/25/2021,$156.48 ,43540680,$157.66 ,$158.19 ,$154.83 
5/24/2021,$156.12 ,55481640,$152.13 ,$157.45 ,$151.76 
5/21/2021,$149.92 ,67299200,$151.64 ,$152.22 ,$148.69 
5/20/2021,$146.13 ,32159192,$143.03 ,$146.84 ,$142.71 
5/19/2021,$140.66 ,34399936,$135.67 ,$140.80 ,$135.43 
5/18/2021,$140.16 ,18625424,$142.67 ,$144.04 ,$140.04 
5/17/2021,$141.66 ,21648884,$141.57 ,$141.69 ,$138.54 
5/14/2021,$142.43 ,25861500,$138.90 ,$143.28 ,$137.49 
5/13/2021,$136.65 ,28572748,$140.34 ,$140.81 ,$134.59 
5/12/2021,$137.59 ,30340932,$140.10 ,$142.60 ,$137.09 
5/11/2021,$143.06 ,28558536,$138.25 ,$143.55 ,$137.50 
5/10/2021,$142.66 ,26890380,$147.87 ,$148.06 ,$142.50 
5/7/2021,$148.12 ,22932732,$148.08 ,$149.71 ,$146.72 
5/6/2021,$145.23 ,19338092,$144.95 ,$145.71 ,$142.18 
5/5/2021,$144.59 ,29202304,$147.09 ,$148.14 ,$143.88 
5/4/2021,$143.51 ,40532480,$146.37 ,$146.38 ,$140.10 
5/3/2021,$148.37 ,20391184,$151.25 ,$152.47 ,$147.88 
4/30/2021,$150.10 ,20191008,$151.75 ,$153.65 ,$149.97 
4/29/2021,$153.25 ,17319648,$154 ,$154.37 ,$150.72 
4/28/2021,$152.77 ,20941620,$153.65 ,$155.32 ,$152.16 
4/27/2021,$153.82 ,16457300,$155.79 ,$156.71 ,$153.55 
4/26/2021,$154.78 ,19779708,$151.85 ,$154.79 ,$151.25 
4/23/2021,$152.65 ,22777220,$149.34 ,$153.35 ,$149.00 
4/22/2021,$148.50 ,27778628,$153.75 ,$154.39 ,$147.84 
4/21/2021,$153.61 ,21677704,$151.19 ,$153.63 ,$151.02 
4/20/2021,$151.71 ,33413304,$153.23 ,$154.97 ,$149.63 
4/19/2021,$153.62 ,40441800,$155.37 ,$158.08 ,$152.33 
4/16/2021,$159.13 ,33520756,$160.53 ,$161.66 ,$158.65 
4/15/2021,$161.37 ,59848080,$156.63 ,$162.14 ,$156.32 
4/14/2021,$152.77 ,38550192,$156.25 ,$157.20 ,$152.28 
4/13/2021,$156.80 ,67621200,$152.32 ,$157 ,$151.26 
4/12/2021,$152.09 ,86932200,$142.90 ,$153.53 ,$141.39 
4/9/2021,$144 ,19517088,$142.14 ,$144.08 ,$141.75 
4/8/2021,$143.17 ,24441492,$142.53 ,$144.72 ,$142.49 
4/7/2021,$141.44 ,25128436,$138.81 ,$142.44 ,$137.12 
4/6/2021,$138.62 ,19174596,$140.00 ,$140.54 ,$137.74 
4/5/2021,$139.88 ,25567140,$138.68 ,$140.14 ,$137.33 
4/1/2021,$138.12 ,30827460,$135.72 ,$138.70 ,$135.11 
3/31/2021,$133.48 ,31477752,$130.16 ,$134.71 ,$129.83 
3/30/2021,$128.72 ,20020248,$128.42 ,$129.75 ,$127.05 
3/29/2021,$129.48 ,27351988,$128.20 ,$130.63 ,$127 
3/26/2021,$128.39 ,36396896,$125.55 ,$128.56 ,$123.74 
3/25/2021,$125.35 ,29514456,$125.00 ,$127.15 ,$122.72 
3/24/2021,$126.43 ,24583852,$131.51 ,$131.59 ,$126.37 
3/23/2021,$130.71 ,22204608,$132.54 ,$133.45 ,$130.21 
3/22/2021,$131.86 ,29780308,$129.13 ,$133.95 ,$129.07 
3/19/2021,$128.46 ,29920696,$127.50 ,$129.22 ,$126.13 
3/18/2021,$127.23 ,29418808,$131.37 ,$131.84 ,$127.17 
3/17/2021,$133.41 ,24386420,$130.40 ,$134.53 ,$129.90 
3/16/2021,$132.91 ,27212960,$133.57 ,$135.13 ,$131.17 
3/15/2021,$131.91 ,22252044,$128.65 ,$132.07 ,$127.67 
3/12/2021,$128.56 ,24396396,$126.48 ,$128.89 ,$125.90 
3/11/2021,$129.94 ,29991428,$129.50 ,$130.46 ,$127.35 
3/10/2021,$124.68 ,38437656,$128.41 ,$129.80 ,$124.58 
3/9/2021,$125.20 ,52182560,$121.30 ,$126.17 ,$120.59 
3/8/2021,$115.93 ,54311160,$124.50 ,$124.71 ,$115.67 
3/5/2021,$124.62 ,54283880,$125.50 ,$125.50 ,$116.79 
3/4/2021,$123.70 ,57334520,$128.01 ,$129.75 ,$120.84 
3/3/2021,$128.05 ,37759028,$134.26 ,$134.52 ,$127.99 
3/2/2021,$134.06 ,26411412,$139 ,$139.21 ,$133.96 
3/1/2021,$138.42 ,35318300,$138.75 ,$139.25 ,$135.53 
2/26/2021,$137.15 ,50093040,$137.53 ,$138.55 ,$133.61 
2/25/2021,$133.08 ,82443600,$140.45 ,$143.75 ,$132.16 
2/24/2021,$144.99 ,44831920,$141.23 ,$145.07 ,$137.56 
2/23/2021,$141.42 ,39177932,$140.75 ,$142.39 ,$133.90 
2/22/2021,$143.56 ,32588556,$147.75 ,$151.33 ,$143.25 
2/19/2021,$149.27 ,27172412,$150.25 ,$151.77 ,$148.47 
2/18/2021,$148.29 ,23408080,$147.29 ,$148.73 ,$145.75 
2/17/2021,$149.06 ,27569868,$151.71 ,$152.24 ,$147.80 
2/16/2021,$153.30 ,32195952,$150.64 ,$153.73 ,$149.50 
2/12/2021,$149.61 ,37475748,$150.50 ,$152.91 ,$147.75 
2/11/2021,$152.51 ,45082760,$149.80 ,$152.72 ,$149.25 
2/10/2021,$147.64 ,48535240,$144.63 ,$149.05 ,$143.41 
2/9/2021,$142.63 ,28756012,$143.41 ,$145.83 ,$142.23 
2/8/2021,$144.39 ,43462280,$137.27 ,$144.74 ,$137.27 
2/5/2021,$135.91 ,16915364,$137.25 ,$137.37 ,$135.46 
2/4/2021,$136.64 ,20133848,$135.31 ,$136.74 ,$133.38 
2/3/2021,$135.31 ,24540928,$136.36 ,$139.32 ,$135.17 
2/2/2021,$135.57 ,22043828,$133.99 ,$135.72 ,$132.86 
2/1/2021,$132.37 ,21720432,$130.53 ,$132.71 ,$129.03 
1/29/2021,$129.90 ,27155204,$130.75 ,$133.35 ,$129.12 
1/28/2021,$130.51 ,22831596,$129.96 ,$133.40 ,$129.61 
1/27/2021,$129.18 ,37127284,$132.30 ,$132.33 ,$127.94 
1/26/2021,$134.35 ,16398040,$135.80 ,$136.45 ,$133.88 
1/25/2021,$136.53 ,25111116,$137.82 ,$138.29 ,$132.36 
1/22/2021,$137.13 ,24681856,$137.40 ,$138.42 ,$136.27 
1/21/2021,$138.68 ,33833960,$134.19 ,$139.99 ,$132.53 
1/20/2021,$133.66 ,25857088,$131.12 ,$134.31 ,$130.57 
1/19/2021,$130.25 ,22618688,$130.16 ,$130.94 ,$128.44 
1/15/2021,$128.60 ,27778128,$132.28 ,$133.25 ,$128.49 
1/14/2021,$132.00 ,28312028,$135.75 ,$136.00 ,$131.81 
1/13/2021,$135.32 ,21002844,$134.90 ,$136.25 ,$133.85 
1/12/2021,$134.85 ,29147772,$137.53 ,$137.55 ,$133.45 
1/11/2021,$136.22 ,51902880,$134.19 ,$139.61 ,$133.63 
1/8/2021,$132.77 ,29252860,$133.63 ,$134.21 ,$130.42 
1/7/2021,$133.44 ,46148160,$129.68 ,$133.78 ,$128.87 
1/6/2021,$126.15 ,58042320,$132.23 ,$132.45 ,$125.86 
1/5/2021,$134.05 ,32275992,$131.00 ,$134.44 ,$130.87 
1/4/2021,$131.14 ,56064200,$131.04 ,$136.53 ,$129.63 
12/31/2020,$130.55 ,19242440,$131.37 ,$131.51 ,$129.15 
12/30/2020,$131.46 ,22539716,$129.90 ,$132.14 ,$128.97 
12/29/2020,$129.43 ,17037216,$129.25 ,$130.73 ,$128.42 
12/28/2020,$129 ,21256564,$130.63 ,$130.63 ,$127.63 
12/24/2020,$129.94 ,9788352,$130.37 ,$131.33 ,$129.39 
12/23/2020,$130.09 ,17914276,$132.56 ,$132.75 ,$130.05 
12/22/2020,$132.78 ,18631488,$133.19 ,$133.37 ,$130.54 
12/21/2020,$133.32 ,30233216,$130.75 ,$133.70 ,$129.68 
12/18/2020,$132.72 ,34206464,$133.79 ,$134.05 ,$130.71 
12/17/2020,$133.41 ,23138388,$133.67 ,$133.80 ,$131.79 
12/16/2020,$132.43 ,22311468,$134.23 ,$134.37 ,$132.13 
12/15/2020,$133.61 ,19348592,$134.40 ,$134.64 ,$131.87 
12/14/2020,$133.09 ,27015788,$130.88 ,$133.89 ,$130.78 
12/11/2020,$130.13 ,20926564,$129.67 ,$130.20 ,$128.23 
12/10/2020,$129.72 ,20776472,$128.69 ,$130.69 ,$128.49 
12/9/2020,$129.31 ,40130120,$133.01 ,$134.14 ,$128.68 
12/8/2020,$133.50 ,27192088,$135.85 ,$135.99 ,$132.82 
12/7/2020,$136.07 ,22324324,$136.01 ,$137.31 ,$135 
12/4/2020,$135.58 ,20224340,$134.49 ,$135.60 ,$133.89 
12/3/2020,$133.96 ,19952064,$135.88 ,$136.60 ,$133.29 
12/2/2020,$135.45 ,28336120,$133.51 ,$136.73 ,$132.34 
12/1/2020,$133.90 ,29757128,$134.92 ,$135.29 ,$132.28 
11/30/2020,$134.02 ,28695200,$132.65 ,$134.13 ,$129.72 
11/27/2020,$132.61 ,16727520,$133.75 ,$134.08 ,$131.71 
11/25/2020,$132.35 ,25991640,$130.33 ,$132.69 ,$130.20 
11/24/2020,$129.58 ,34649996,$131.43 ,$131.62 ,$128.85 
11/23/2020,$131.40 ,36135420,$131.71 ,$133.83 ,$130.16 
11/20/2020,$130.88 ,34108980,$134.54 ,$134.95 ,$130.65 
11/19/2020,$134.40 ,56593440,$132.13 ,$134.88 ,$131 
11/18/2020,$134.29 ,51092520,$134.65 ,$136.06 ,$131.85 
11/17/2020,$134.22 ,31202796,$135.53 ,$135.96 ,$133.04 
11/16/2020,$135.15 ,41377480,$131.73 ,$136.50 ,$131.56 
11/13/2020,$132.97 ,34676232,$136.27 ,$136.69 ,$130.59 
11/12/2020,$134.57 ,36663500,$134.79 ,$137.66 ,$133.16 
11/11/2020,$134.18 ,40474360,$130.54 ,$134.35 ,$129.48 
11/10/2020,$127.70 ,64406720,$136.07 ,$136.07 ,$126.28 
11/9/2020,$136.31 ,58297800,$145.53 ,$146.92 ,$136.11 
11/6/2020,$145.62 ,38334928,$141.10 ,$145.89 ,$138.95 
11/5/2020,$141.60 ,31902832,$141.63 ,$143.39 ,$139.91 
11/4/2020,$137.94 ,41022920,$133.89 ,$138.28 ,$133.37 
11/3/2020,$130.20 ,27290108,$127.09 ,$131.05 ,$126.03 
11/2/2020,$125.81 ,29965264,$126.58 ,$128.37 ,$123.95 
10/30/2020,$125.34 ,41739600,$128.50 ,$129.36 ,$123 
10/29/2020,$130.24 ,32008184,$128.39 ,$131.93 ,$127.50 
10/28/2020,$126.27 ,37651808,$131.98 ,$132.60 ,$126.09 
10/27/2020,$133.97 ,25051968,$133.06 ,$134.42 ,$131.92 
10/26/2020,$131.41 ,33689432,$134.27 ,$136.93 ,$130.39 
10/23/2020,$135.90 ,23348428,$134.50 ,$135.93 ,$132.91 
10/22/2020,$133.61 ,29047944,$135.23 ,$136.12 ,$132.32 
10/21/2020,$135.25 ,21959732,$136.25 ,$137.92 ,$134.78 
10/20/2020,$136.46 ,22921204,$135.84 ,$138.00 ,$135.07 
10/19/2020,$134.98 ,29806856,$139.03 ,$139.84 ,$134.07 
10/16/2020,$138.12 ,24263960,$140.37 ,$141.22 ,$137.93 
10/15/2020,$139.70 ,26722512,$138.11 ,$140.06 ,$137.68 
10/14/2020,$140.95 ,27664712,$142.91 ,$143.43 ,$139.60 
10/13/2020,$142.48 ,34460312,$142.97 ,$143.49 ,$140.19 
10/12/2020,$142.26 ,43474400,$139.90 ,$143.47 ,$139.13 
10/9/2020,$137.63 ,34689092,$137.67 ,$138.24 ,$136.61 
10/8/2020,$138.39 ,37890088,$140.75 ,$140.85 ,$137.58 
10/7/2020,$139.64 ,41808520,$140.00 ,$141.19 ,$138.64 
10/6/2020,$137.37 ,78442000,$138.30 ,$141.42 ,$136.65 
10/5/2020,$136.43 ,47981840,$132.36 ,$136.44 ,$132.23 
10/2/2020,$130.62 ,55249600,$132.25 ,$135.20 ,$130.51 
10/1/2020,$136.15 ,52500240,$137.58 ,$137.63 ,$134.61 
9/30/2020,$135.31 ,68918400,$131.58 ,$136.23 ,$131.50 
9/29/2020,$132.26 ,62300480,$129.38 ,$134.43 ,$129.33 
9/28/2020,$130.35 ,57380920,$130.40 ,$130.52 ,$127.50 
9/25/2020,$128.74 ,58801640,$124.48 ,$128.84 ,$122.46 
9/24/2020,$123.48 ,73124040,$120.72 ,$125.70 ,$120.14 
9/23/2020,$121.24 ,64701240,$125.76 ,$127.27 ,$120.79 
9/22/2020,$126.38 ,64645200,$125.75 ,$126.48 ,$121.56 
9/21/2020,$125.17 ,72104240,$119.25 ,$125.23 ,$119.05 
9/18/2020,$121.89 ,69846200,$125.94 ,$126.33 ,$119.89 
9/17/2020,$124.64 ,79251160,$121.32 ,$125.90 ,$120.35 
9/16/2020,$125.15 ,55759960,$129.57 ,$130.93 ,$125.14 
9/15/2020,$129.91 ,72755640,$132.80 ,$132.99 ,$128.28 
9/14/2020,$128.72 ,120174480,$130.81 ,$133.15 ,$126.31 
9/11/2020,$121.65 ,63692680,$124.86 ,$126.53 ,$118.96 
9/10/2020,$123.12 ,69868440,$129.89 ,$130.65 ,$121.67 
9/9/2020,$127.15 ,73619840,$124 ,$128.09 ,$122.32 
9/8/2020,$119.13 ,79572960,$117.35 ,$125.50 ,$117.04 
9/4/2020,$126.23 ,146368280,$127.84 ,$131.75 ,$117.05 
9/3/2020,$130.16 ,94512600,$138.29 ,$138.85 ,$128.79 
9/2/2020,$143.47 ,87401280,$147.04 ,$147.27 ,$139 
9/1/2020,$138.21 ,51247400,$134.80 ,$139.94 ,$134.37 
8/31/2020,$133.75 ,50084120,$131.83 ,$135.75 ,$130.38 
8/28/2020,$131.48 ,53715840,$126.75 ,$131.48 ,$126.43 
8/27/2020,$126.28 ,31760292,$127.82 ,$128.50 ,$125.66 
8/26/2020,$127.73 ,32124292,$127.99 ,$128.68 ,$126.78 
8/25/2020,$127.50 ,28907680,$126.31 ,$127.61 ,$125.74 
8/24/2020,$127.20 ,49056440,$128.84 ,$129.13 ,$125.08 
8/21/2020,$126.84 ,99986960,$122.02 ,$128.09 ,$121.95 
8/20/2020,$121.41 ,92138640,$119.75 ,$123.75 ,$118.79 
8/19/2020,$121.39 ,62262240,$122.97 ,$123.15 ,$120.98 
8/18/2020,$122.61 ,50344640,$124.50 ,$124.96 ,$120.86 
8/17/2020,$123.37 ,62130080,$118.51 ,$124.10 ,$118.17 
8/14/2020,$115.64 ,36643616,$115.30 ,$117.05 ,$114.41 
8/13/2020,$114.43 ,37445956,$115.46 ,$117.22 ,$113.56 
8/12/2020,$114.40 ,46494280,$109.91 ,$114.67 ,$109.58 
8/11/2020,$108.50 ,35451052,$110.74 ,$111.37 ,$107.96 
8/10/2020,$111.65 ,42779600,$113.34 ,$114.08 ,$108.57 
8/7/2020,$112.00 ,34251596,$113.13 ,$115.05 ,$110.38 
8/6/2020,$113.36 ,24431568,$113.50 ,$113.58 ,$111.79 
8/5/2020,$112.87 ,25049972,$112.44 ,$113.72 ,$111.66 
8/4/2020,$112.28 ,31033560,$110.50 ,$112.28 ,$109.06 
8/3/2020,$110.10 ,41301840,$107.33 ,$110.99 ,$107.15 
7/31/2020,$106.15 ,38628600,$105.63 ,$107.67 ,$104.33 
7/30/2020,$106.14 ,30888016,$103.75 ,$106.23 ,$102.95 
7/29/2020,$104.66 ,28450768,$103.91 ,$105.16 ,$103.47 
7/28/2020,$102.16 ,27163604,$103.74 ,$103.82 ,$102.09 
7/27/2020,$104.22 ,29213020,$102.32 ,$104.42 ,$102.18 
7/24/2020,$101.95 ,47329200,$98.75 ,$103.65 ,$97.77 
7/23/2020,$101.30 ,41166120,$104.50 ,$105.47 ,$100.31 
7/22/2020,$104.39 ,36729084,$103.68 ,$106.03 ,$102.92 
7/21/2020,$103.29 ,27766684,$105.13 ,$105.60 ,$102.87 
7/20/2020,$105.11 ,28485084,$102.74 ,$105.31 ,$101.57 
7/17/2020,$102.02 ,26628464,$102.26 ,$102.49 ,$100.88 
7/16/2020,$101.35 ,34496472,$100.15 ,$102.07 ,$98.96 
7/15/2020,$102.27 ,40398480,$104.14 ,$104.33 ,$100.56 
7/14/2020,$103.77 ,54267440,$100.75 ,$104.03 ,$97.86 
7/13/2020,$100.52 ,45707480,$105.95 ,$107.92 ,$100.25 
7/10/2020,$104.79 ,49767480,$105.89 ,$106.55 ,$103.79 
7/9/2020,$105.09 ,49454720,$103.80 ,$105.70 ,$102.34 
7/8/2020,$102.16 ,36548052,$99.94 ,$102.25 ,$99.66 
7/7/2020,$98.72 ,35779972,$99.46 ,$100.70 ,$98.51 
7/6/2020,$98.39 ,31589372,$97.42 ,$99.09 ,$97.13 
7/2/2020,$96.12 ,36405408,$96.39 ,$97.38 ,$95.78 
7/1/2020,$95.30 ,32664680,$95.21 ,$95.76 ,$94.13 
6/30/2020,$94.98 ,36789200,$93.14 ,$95.26 ,$92.67 
6/29/2020,$92 ,34224812,$91.70 ,$92.05 ,$89 
6/26/2020,$91.55 ,59208560,$95 ,$95 ,$91.25 
6/25/2020,$94.90 ,37607200,$93.56 ,$95.05 ,$91.82 
6/24/2020,$92.36 ,44937080,$94.76 ,$95.56 ,$91.45 
6/23/2020,$94.50 ,37510740,$95.51 ,$96.43 ,$94.08 
6/22/2020,$95.27 ,39846648,$93 ,$95.31 ,$92.73 
6/19/2020,$92.61 ,52416040,$92.43 ,$94.45 ,$92.27 
6/18/2020,$92.18 ,25440952,$92.27 ,$92.83 ,$91.15 
6/17/2020,$92.36 ,40830560,$91.14 ,$92.99 ,$90.70 
6/16/2020,$90.69 ,53571520,$92.25 ,$92.67 ,$88.39 
6/15/2020,$91.74 ,40000200,$88.15 ,$91.82 ,$87.44 
6/12/2020,$89.33 ,57090800,$91.63 ,$91.87 ,$87.03 
6/11/2020,$87.96 ,58365040,$91.50 ,$92.61 ,$87.86 
6/10/2020,$93.67 ,63218160,$91.68 ,$95 ,$91.54 
6/9/2020,$90.46 ,46848880,$88 ,$91.10 ,$87.51 
6/8/2020,$88.05 ,38773724,$88.77 ,$88.90 ,$86.86 
6/5/2020,$89.20 ,48174600,$87.95 ,$89.97 ,$87.08 
6/4/2020,$87.67 ,42427840,$87.28 ,$89.43 ,$86.78 
6/3/2020,$87.70 ,36543888,$88.22 ,$88.66 ,$87 
6/2/2020,$88.25 ,39132056,$87.96 ,$88.37 ,$86.58 
6/1/2020,$88.06 ,39051100,$88.33 ,$88.41 ,$86.90 
5/29/2020,$88.76 ,74591960,$85.55 ,$88.76 ,$84.85 
5/28/2020,$84.87 ,73612800,$84.12 ,$87.61 ,$83.79 
5/27/2020,$85.25 ,117589240,$86.25 ,$86.33 ,$79.97 
5/26/2020,$87.18 ,77077920,$91.57 ,$91.82 ,$86.72 
5/22/2020,$90.26 ,103876520,$88.25 ,$90.93 ,$87.13 
5/21/2020,$87.75 ,76106960,$90.52 ,$90.52 ,$87.38 
5/20/2020,$89.70 ,58753640,$89.91 ,$90.43 ,$88.89 
5/19/2020,$88.06 ,71732200,$87.90 ,$90.88 ,$87.63 
5/18/2020,$87.50 ,77640360,$87.61 ,$89.17 ,$86.81 
5/15/2020,$84.91 ,98766160,$78.90 ,$85.01 ,$78.74 
5/14/2020,$80.31 ,60231240,$78.42 ,$80.36 ,$76.88 
5/13/2020,$77.80 ,62585000,$79.18 ,$80.79 ,$75.95 
5/12/2020,$78.03 ,49305920,$81.24 ,$81.73 ,$77.93 
5/11/2020,$80.66 ,46906000,$78.08 ,$81.13 ,$77.79 
5/8/2020,$78.13 ,33990712,$76.94 ,$78.19 ,$76.60 
5/7/2020,$76.22 ,37373052,$75.85 ,$76.85 ,$75.33 
5/6/2020,$74.45 ,32346556,$74.23 ,$75.50 ,$73.85 
5/5/2020,$73.44 ,36889564,$73.87 ,$75.07 ,$72.82 
5/4/2020,$72.82 ,31755520,$70.22 ,$72.96 ,$70.22 
5/1/2020,$70.70 ,34209780,$71.09 ,$72.23 ,$70.21 
4/30/2020,$73.07 ,37591772,$74.07 ,$74.62 ,$72.93 
4/29/2020,$74.62 ,37916188,$74.19 ,$75.15 ,$73.44 
4/28/2020,$72.84 ,44290400,$75.75 ,$76.05 ,$72.79 
4/27/2020,$74.27 ,47938800,$73.75 ,$75.88 ,$73.50 
4/24/2020,$72.40 ,35264548,$70.90 ,$72.42 ,$70.15 
4/23/2020,$71.00 ,42415960,$71.96 ,$73.28 ,$70.75 
4/22/2020,$71.54 ,48472920,$69.31 ,$71.97 ,$68.85 
